cell,seed,n_trips,slot,kind,tie_margin,economic,load_l1,load_jump_slot,delta_lo,delta_hi,schedule_changed,margin_b_at_a,margin_a_at_b
s4_n12_slot20,4,12,20,degenerate_tie,False,False,0,0,1.38,1.39,True,,
s4_n12_slot20,4,12,20,degenerate_tie,False,False,0,0,1.39,1.4,True,,
s4_n12_slot20,4,12,20,degenerate_tie,False,False,0,0,1.42,1.43,True,,
s4_n12_slot20,4,12,20,degenerate_tie,False,False,0,0,1.44,1.45,True,,
s4_n12_slot20,4,12,20,degenerate_tie,False,False,0,0,1.46,1.47,True,,
s4_n12_slot20,4,12,20,degenerate_tie,False,False,0,0,1.47,1.48,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.48,-1.47,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.47,-1.46,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.46,-1.45,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.45,-1.44,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.44,-1.43,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.43,-1.42,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.42,-1.41,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.41,-1.4,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.34,-1.33,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.33,-1.32,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.32,-1.31,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.31,-1.3,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.29,-1.28,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.27,-1.26,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.23,-1.22,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.2,-1.19,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.16,-1.15,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.15,-1.14,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.13,-1.12,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.08,-1.07,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.07,-1.06,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.05,-1.04,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.04,-1.03,True,,
s5_n12_slot8,5,12,8,duty_change,True,False,45.2,-22.6,-1.03,-1.02,True,4.547473509e-13,0.07766914802
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1.01,-1,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-1,-0.99,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.96,-0.95,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.95,-0.94,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.94,-0.93,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.93,-0.92,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.89,-0.88,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.86,-0.85,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.85,-0.84,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.83,-0.82,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,4.93258137e-05,0,-0.82,-0.81,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.8,-0.79,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.77,-0.76,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.76,-0.75,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.73,-0.72,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.71,-0.7,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.68,-0.67,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.67,-0.66,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.65,-0.64,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.64,-0.63,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.62,-0.61,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.59,-0.58,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.49,-0.48,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.48,-0.47,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.46,-0.45,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.44,-0.43,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.41,-0.4,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.39,-0.38,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.37,-0.36,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.36,-0.35,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.34,-0.33,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.33,-0.32,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.19,-0.18,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.18,-0.17,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.07,-0.06,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,-0.06,-0.05,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,0.54,0.55,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,0.55,0.56,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,0.84,0.85,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,0.85,0.86,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,1.18,1.19,True,,
s5_n12_slot8,5,12,8,degenerate_tie,False,False,0,0,1.19,1.2,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.5,-1.49,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.49,-1.48,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.48,-1.47,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.47,-1.46,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.46,-1.45,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.45,-1.44,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.44,-1.43,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.43,-1.42,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.42,-1.41,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.41,-1.4,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.4,-1.39,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.39,-1.38,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.38,-1.37,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.37,-1.36,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.36,-1.35,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.35,-1.34,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.34,-1.33,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.33,-1.32,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.32,-1.31,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.31,-1.3,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.3,-1.29,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.29,-1.28,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.28,-1.27,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.27,-1.26,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.26,-1.25,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.25,-1.24,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.24,-1.23,True,,
s5_n12_slot12,5,12,12,duty_change,True,False,36,-20,-1.23,-1.22,True,0,0.1473635002
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.21,-1.2,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.2,-1.19,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.19,-1.18,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.18,-1.17,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.17,-1.16,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.16,-1.15,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.15,-1.14,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.14,-1.13,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.13,-1.12,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,8.642936031e-07,0,-1.12,-1.11,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,8.642936031e-07,0,-1.11,-1.1,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.1,-1.09,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.09,-1.08,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.08,-1.07,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.07,-1.06,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.06,-1.05,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.05,-1.04,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.04,-1.03,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.02,-1.01,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1.01,-1,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-1,-0.99,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.99,-0.98,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.97,-0.96,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.96,-0.95,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.95,-0.94,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.94,-0.93,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.93,-0.92,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.92,-0.91,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.91,-0.9,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.9,-0.89,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.89,-0.88,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.88,-0.87,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.86,-0.85,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.85,-0.84,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.84,-0.83,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.82,-0.81,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.81,-0.8,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.8,-0.79,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.78,-0.77,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.77,-0.76,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.76,-0.75,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.75,-0.74,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.74,-0.73,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.73,-0.72,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.72,-0.71,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.71,-0.7,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.7,-0.69,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.69,-0.68,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.68,-0.67,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.67,-0.66,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.66,-0.65,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.64,-0.63,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.63,-0.62,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.62,-0.61,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.61,-0.6,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.6,-0.59,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.59,-0.58,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.58,-0.57,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.57,-0.56,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.55,-0.54,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.54,-0.53,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.53,-0.52,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.51,-0.5,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.5,-0.49,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.48,-0.47,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.47,-0.46,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.46,-0.45,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,-7.105427358e-15,-0.45,-0.44,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.44,-0.43,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,7.105427358e-15,-0.43,-0.42,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,-7.105427358e-15,-0.42,-0.41,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.41,-0.4,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,7.105427358e-15,-0.4,-0.39,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.39,-0.38,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.38,-0.37,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,-7.105427358e-15,-0.37,-0.36,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,7.105427358e-15,-0.36,-0.35,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.35,-0.34,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,-7.105427358e-15,-0.34,-0.33,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.33,-0.32,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,7.105427358e-15,-0.32,-0.31,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,3.197442311e-14,-7.105427358e-15,-0.31,-0.3,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,7.830631954e-05,5.791607656e-05,-0.29,-0.28,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.28,-0.27,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.27,-0.26,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.26,-0.25,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.24,-0.23,True,,
s5_n12_slot12,5,12,12,duty_change,False,True,81.2,-22.1,-0.23,-0.22,True,0.01472183215,0.2062781678
s5_n12_slot12,5,12,12,charging_only,False,True,45.2,-22.6,-0.08,-0.07,False,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.07,-0.06,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.05,-0.04,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.03,-0.02,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,-0.02,-0.01,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.04,0.05,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.05,0.06,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.07,0.08,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.09,0.1,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.1,0.11,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.11,0.12,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.12,0.13,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.13,0.14,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.21,0.22,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.29,0.3,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.3,0.31,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.41,0.42,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.42,0.43,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.47,0.48,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.48,0.49,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.55,0.56,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.56,0.57,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.61,0.62,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.62,0.63,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.71,0.72,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.72,0.73,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.81,0.82,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.82,0.83,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.95,0.96,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,0.96,0.97,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.04,1.05,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.05,1.06,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.09,1.1,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.1,1.11,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.13,1.14,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.14,1.15,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.16,1.17,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.17,1.18,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.18,1.19,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.19,1.2,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.39,1.4,True,,
s5_n12_slot12,5,12,12,degenerate_tie,False,False,0,0,1.4,1.41,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.5,-1.49,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.49,-1.48,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.43,-1.42,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.42,-1.41,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.4,-1.39,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.38,-1.37,True,,
s5_n12_slot16,5,12,16,charging_only,False,True,22,-22,-1.36,-1.35,False,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.35,-1.34,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.33,-1.32,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.32,-1.31,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.31,-1.3,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.27,-1.26,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.25,-1.24,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.24,-1.23,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.23,-1.22,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.2,-1.19,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-1.19,-1.18,True,,
s5_n12_slot16,5,12,16,duty_change,False,True,62.8,-28.7,-1.18,-1.17,True,0.262297039,0.02470296102
s5_n12_slot16,5,12,16,duty_change,False,True,27.2,-13.6,-0.61,-0.6,True,0.005399335746,0.005600664254
s5_n12_slot16,5,12,16,duty_change,False,True,95.4,-36.4,-0.09,-0.08,True,0.2916087366,0.0723912634
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-0.07,-0.06,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-0.05,-0.04,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,-0.01,1.33226763e-15,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,1.33226763e-15,0.01,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.01,0.02,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.02,0.03,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.06,0.07,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.08,0.09,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.11,0.12,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.12,0.13,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.13,0.14,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.15,0.16,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.16,0.17,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.18,0.19,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.19,0.2,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.21,0.22,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.23,0.24,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.25,0.26,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,0.28,0.29,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,1.14,1.15,True,,
s5_n12_slot16,5,12,16,degenerate_tie,False,False,0,0,1.15,1.16,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.5,-1.49,True,,
s5_n12_slot20,5,12,20,duty_change,True,False,62.9,-62.9,-1.49,-1.48,True,4.547473509e-13,0
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.48,-1.47,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.47,-1.46,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.46,-1.45,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.37,-1.36,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.34,-1.33,True,,
s5_n12_slot20,5,12,20,duty_change,False,True,15,-12.1,-1.31,-1.3,True,0.08448360822,0.03651639178
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.25,-1.24,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.24,-1.23,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.23,-1.22,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.22,-1.21,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.2,-1.19,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.19,-1.18,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.18,-1.17,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.17,-1.16,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.16,-1.15,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.15,-1.14,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,1.266226012e-05,-8.397602912e-06,-1.14,-1.13,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,1.266226012e-05,8.397602912e-06,-1.13,-1.12,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.12,-1.11,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.11,-1.1,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.1,-1.09,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.09,-1.08,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,0,0,-1.08,-1.07,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,1.744434179e-05,-1.744434179e-05,-1.07,-1.06,True,,
s5_n12_slot20,5,12,20,degenerate_tie,False,False,1.744434179e-05,1.744434179e-05,-1.06,-1.05,True,,
