experiment,regime,timestamp,host,git_commit,slurm_job_id,slurm_array_task_id,instance_name,instance_hash,n_trips,max_vehicles,schedule_hash,load_hash,fleet,dh_min_total,energy_charged_kwh,ops_cost,obj_model,obj_true,energy_cost_model,oracle_tier,replay_ok,solver_backend,solver_status,solver_obj,solver_bound,solver_mip_gap,solver_lp_obj,solver_lp_mip_gap_abs,solver_wall_s,solver_lp_wall_s,solver_n_vars,solver_n_int,solver_n_constrs,adaptive_rounds,adaptive_lb,adaptive_ub,adaptive_gap_abs,adaptive_converged,econ_bill,econ_system_cost_delta,econ_total_private,econ_total_system,econ_energy_kwh,x_tag,x_cell,x_seed,x_shape,x_b_scale,x_alpha,x_tol_price,x_iter,x_price_residual,x_load_residual,x_schedule_recurred,x_response_recurred,x_sweep_slot,x_delta,x_idx,x_outcome_type,x_cycle_length,n_replay_violations,replay_original_ok,replay_effective_ok,replay_revalidation_status,replay_policy_version,replay_tolerance_kwh
phase1-loop,taker-iteration,2026-08-15T16:13:53.811980+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3186.852383546812,3186.852383546812,76.85238354681178,exact-milp/taker,True,GRB,OPTIMAL,3186.852383546812,3186.852383546812,0.0,3070.0,116.85238354681178,1.1095085144042969,0.0075342655181884766,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,7,0.048706999999999834,14.900000000000002,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:13:55.014375+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,00c48e3d3a4d,3,110.0,21.799999999999997,3110.0,3187.045653308372,3187.045653308372,77.04565330837204,exact-milp/taker,True,GRB,OPTIMAL,3187.045653308372,3187.0456533083716,1.4268617407924646e-16,3070.0,117.04565330837204,1.1442055702209473,0.007376194000244141,848,296,915,,,,,,86.8886979534708,80.9436979534708,3196.888697953471,3190.9436979534707,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,8,0.052999999999999936,11.2,True,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:13:56.253983+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3186.9477817015286,3186.9477817015286,76.94778170152858,exact-milp/taker,True,GRB,OPTIMAL,3186.9477817015286,3186.9477817015286,0.0,3070.0,116.94778170152858,1.1939871311187744,0.0073053836822509766,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,9,0.04475266999999983,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:13:57.786249+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.1,3090.0,3187.438000332814,3187.438000332814,97.43800033281423,exact-milp/taker,True,GRB,OPTIMAL,3187.438000332814,3187.438000332814,0.0,3070.0,117.43800033281423,1.491400957107544,0.007397890090942383,848,296,915,,,,,,120.91105444626264,103.88080444626263,3210.911054446263,3193.8808044462626,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,10,0.08993507323160221,14.900000000000002,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:13:59.143358+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,7202e801d90a,3,90.0,26.1,3090.0,3187.2372312051225,3187.2372312051225,97.2372312051225,exact-milp/taker,True,GRB,OPTIMAL,3187.2372312051225,3187.2372312051225,0.0,3070.0,117.2372312051225,1.3157761096954346,0.00748753547668457,848,296,915,,,,,,126.63640530850034,109.60615530850035,3216.6364053085003,3199.6061553085005,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,11,0.11264051380604556,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:00.550887+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3187.8102261696436,3187.8102261696436,77.81022616964356,exact-milp/taker,True,GRB,OPTIMAL,3187.8102261696436,3187.8102261696436,0.0,3070.0,117.81022616964356,1.3660717010498047,0.007331132888793945,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,12,0.042694696430000345,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:01.663577+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,91c76f9b34d5,3,110.0,21.799999999999997,3110.0,3188.033580531841,3188.033580531841,78.03358053184093,exact-milp/taker,True,GRB,OPTIMAL,3188.033580531841,3188.033580531841,0.0,3070.0,118.03358053184093,1.0442924499511719,0.0075910091400146484,848,296,915,,,,,,84.43184241105462,78.4868424110546,3194.4318424110547,3188.4868424110546,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,13,0.04952266999999999,10.6,True,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:02.858510+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,dc9c5a9054dc,3,110.0,21.799999999999997,3110.0,3188.2117500704953,3188.2117500704953,78.21175007049533,exact-milp/taker,True,GRB,OPTIMAL,3188.2117500704953,3188.2117500704953,0.0,3070.0,118.21175007049533,1.1529085636138916,0.007488727569580078,848,296,915,,,,,,86.069229377211,80.12422937721098,3196.069229377211,3190.124229377211,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,14,0.046768098452745654,11.2,True,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:04.271160+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.09999437280903,3090.0,3187.836365861607,3187.836365861607,97.83636586160719,exact-milp/taker,True,GRB,OPTIMAL,3187.836365861607,3187.836365861607,0.0,3070.0,117.83636586160719,1.370762825012207,0.007555246353149414,848,296,915,,,,,,120.91102103421319,103.88077837769661,3210.9110210342133,3193.8807783776965,26.09999437280903,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,15,0.0884086832565738,26.09999437280903,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:05.387737+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,00c48e3d3a4d,3,110.0,21.799999999999997,3110.0,3188.4270338881897,3188.4270338881897,78.42703388818973,exact-milp/taker,True,GRB,OPTIMAL,3188.4270338881897,3188.4270338881897,0.0,3070.0,118.42703388818973,1.0747673511505127,0.007370471954345703,848,296,915,,,,,,86.8886979534708,80.9436979534708,3196.888697953471,3190.9436979534707,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,16,0.05093215693312869,26.09999437280903,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:06.779598+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3188.325019176389,3188.325019176389,78.3250191763891,exact-milp/taker,True,GRB,OPTIMAL,3188.325019176389,3188.325019176389,0.0,3070.0,118.3250191763891,1.3390376567840576,0.007586956024169922,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,17,0.03914449129495079,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:08.161437+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,dc9c5a9054dc,3,110.0,21.799999999999997,3110.0,3188.8180272040745,3188.8180272040745,78.8180272040745,exact-milp/taker,True,GRB,OPTIMAL,3188.8180272040745,3188.8180272040745,0.0,3070.0,118.8180272040745,1.3402152061462402,0.007371425628662109,848,296,915,,,,,,86.069229377211,80.12422937721098,3196.069229377211,3190.124229377211,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,18,0.046855047115834214,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:09.507465+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.1,3090.0,3187.856805013772,3187.856805013772,97.85680501377192,exact-milp/taker,True,GRB,OPTIMAL,3187.856805013772,3187.856805013772,0.0,3070.0,117.85680501377192,1.304067611694336,0.007436513900756836,848,296,915,,,,,,120.91105444626264,103.88080444626263,3210.911054446263,3193.8808044462626,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,19,0.08833045759574931,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:10.843833+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,00c48e3d3a4d,3,110.0,21.799999999999997,3110.0,3188.6792901602394,3188.6792901602394,78.67929016023936,exact-milp/taker,True,GRB,OPTIMAL,3188.6792901602394,3188.6792901602394,0.0,3070.0,118.67929016023936,1.293893575668335,0.007317066192626953,848,296,915,,,,,,86.8886979534708,80.9436979534708,3196.888697953471,3190.9436979534707,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,20,0.051002588163825635,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:12.605449+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3188.691648443415,3188.691648443415,78.69164844341503,exact-milp/taker,True,GRB,OPTIMAL,3188.691648443415,3188.691648443415,0.0,3070.0,118.69164844341503,1.7087113857269287,0.007600545883178711,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,21,0.03575270073861736,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:13.878300+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,91c76f9b34d5,3,110.0,21.799999999999997,3110.0,3189.0179929920905,3189.0179929920905,79.01799299209051,exact-milp/taker,True,GRB,OPTIMAL,3189.0179929920905,3189.0179929920905,0.0,3070.0,119.01799299209051,1.2075591087341309,0.0075588226318359375,848,296,915,,,,,,84.43184241105462,78.4868424110546,3194.4318424110547,3188.4868424110546,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,22,0.04147173789798542,10.6,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:15.441395+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,7202e801d90a,3,90.0,26.1,3090.0,3188.5100328014187,3188.5100328014187,98.51003280141867,exact-milp/taker,True,GRB,OPTIMAL,3188.5100328014187,3188.5100328014187,0.0,3070.0,118.51003280141867,1.5189099311828613,0.007836580276489258,848,296,915,,,,,,126.63640530850034,109.60615530850035,3216.6364053085003,3199.6061553085005,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,23,0.10776387933747822,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:16.830861+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.099976279738613,3090.0,3188.0835853430103,3188.0835853430103,98.08358534301033,exact-milp/taker,True,GRB,OPTIMAL,3188.0835853430103,3188.0835853430103,0.0,3070.0,118.08358534301033,1.346588373184204,0.007562875747680664,848,296,915,,,,,,120.91091360469004,103.88069455961708,3210.91091360469,3193.880694559617,26.099976279738613,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,24,0.08746108330440716,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:18.124710+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3189.1313265771755,3189.1313265771755,79.13132657717551,exact-milp/taker,True,GRB,OPTIMAL,3189.1313265771755,3189.1313265771755,0.0,3070.0,119.13132657717551,1.2353143692016602,0.007681846618652344,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,25,0.03782034695460723,14.899976279738613,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:19.381419+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,dc9c5a9054dc,3,110.0,21.799999999999997,3110.0,3189.229423057595,3189.229423057595,79.22942305759489,exact-milp/taker,True,GRB,OPTIMAL,3189.229423057595,3189.229423057595,0.0,3070.0,119.22942305759489,1.2005207538604736,0.007571697235107422,848,296,915,,,,,,86.069229377211,80.12422937721098,3196.069229377211,3190.124229377211,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,26,0.052206415782253934,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:20.959052+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,91c76f9b34d5,3,110.0,21.799999999999997,3110.0,3188.8944223916997,3188.8944223916997,78.89442239169966,exact-milp/taker,True,GRB,OPTIMAL,3188.8944223916997,3188.8944223916997,0.0,3070.0,118.89442239169966,1.5323307514190674,0.00736236572265625,848,296,915,,,,,,84.43184241105462,78.4868424110546,3194.4318424110547,3188.4868424110546,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,27,0.04271534651138165,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:22.503910+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3189.219410383991,3189.219410383991,79.21941038399109,exact-milp/taker,True,GRB,OPTIMAL,3189.219410383991,3189.2194103839906,1.4258891984848143e-16,3070.0,119.21941038399109,1.4966850280761719,0.007353067398071289,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,28,0.03287103292990867,10.6,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:23.710698+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,7202e801d90a,3,90.0,26.1,3090.0,3188.924678421964,3188.924678421964,98.92467842196402,exact-milp/taker,True,GRB,OPTIMAL,3188.924678421964,3188.924678421964,0.0,3070.0,118.92467842196402,1.163362979888916,0.00734710693359375,848,296,915,,,,,,126.63640530850034,109.60615530850035,3216.6364053085003,3199.6061553085005,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,29,0.10617519879898873,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:25.151296+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.1,3090.0,3188.289826718289,3188.289826718289,98.28982671828908,exact-milp/taker,True,GRB,OPTIMAL,3188.289826718289,3188.289826718289,0.0,3070.0,118.28982671828908,1.3972768783569336,0.007630109786987305,848,296,915,,,,,,120.91105444626264,103.88080444626263,3210.911054446263,3193.8808044462626,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,30,0.08667137060526331,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:26.473112+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,40ad51b211f4,c3fb61967705,3,110.0,21.799999999999997,3110.0,3189.525965080538,3189.525965080538,79.52596508053784,exact-milp/taker,True,GRB,OPTIMAL,3189.525965080538,3189.525965080538,0.0,3070.0,119.52596508053784,1.2343668937683105,0.0076029300689697266,848,296,915,,,,,,91.64302298514752,84.7780229851475,3201.6430229851476,3194.7780229851473,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,31,0.0653885388461175,26.1,False,False,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:27.778411+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3188.8234005147224,3188.8234005147224,78.82340051472238,exact-milp/taker,True,GRB,OPTIMAL,3188.8234005147224,3188.8234005147224,0.0,3070.0,118.82340051472238,1.262099027633667,0.007609367370605469,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,32,0.035929684705313214,15.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:28.900354+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,dc9c5a9054dc,3,110.0,21.799999999999997,3110.0,3189.2225080879384,3189.2225080879384,79.22250808793842,exact-milp/taker,True,GRB,OPTIMAL,3189.2225080879384,3189.2225080879384,0.0,3070.0,119.22250808793842,1.077942132949829,0.007479667663574219,848,296,915,,,,,,86.069229377211,80.12422937721098,3196.069229377211,3190.124229377211,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,33,0.04812157082876345,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:30.245865+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.1,3090.0,3188.1543114339393,3188.1543114339393,98.15431143393926,exact-milp/taker,True,GRB,OPTIMAL,3188.1543114339393,3188.1543114339393,0.0,3070.0,118.15431143393926,1.3016796112060547,0.007565975189208984,848,296,915,,,,,,120.91105444626264,103.88080444626263,3210.911054446263,3193.8808044462626,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,34,0.08719058625411336,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:31.833479+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,00c48e3d3a4d,3,110.0,21.799999999999997,3110.0,3189.199357609363,3189.199357609363,79.19935760936278,exact-milp/taker,True,GRB,OPTIMAL,3189.199357609363,3189.199357609363,0.0,3070.0,119.19935760936278,1.5279614925384521,0.007717609405517578,848,296,915,,,,,,86.8886979534708,80.9436979534708,3196.888697953471,3190.9436979534707,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,35,0.05202847237129804,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:33.305107+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3189.018636439496,3189.018636439496,79.01863643949582,exact-milp/taker,True,GRB,OPTIMAL,3189.018636439496,3189.018636439495,2.8519579389738816e-16,3070.0,119.01863643949582,1.4277710914611816,0.007659435272216797,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,36,0.03364346613515545,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:34.575725+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.1,3090.0,3189.3114937902787,3189.3114937902787,99.31149379027875,exact-milp/taker,True,GRB,OPTIMAL,3189.3114937902787,3189.3114937902787,0.0,3070.0,119.31149379027875,1.2257342338562012,0.007552623748779297,848,296,915,,,,,,120.91105444626264,103.88080444626263,3210.911054446263,3193.8808044462626,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,37,0.08275693737924827,14.900000000000002,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:35.966775+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,7202e801d90a,3,90.0,26.099994418931157,3090.0,3188.6445797373317,3188.6445797373317,98.6445797373317,exact-milp/taker,True,GRB,OPTIMAL,3188.6445797373317,3188.6445797373317,0.0,3070.0,118.6445797373317,1.3464176654815674,0.007709026336669922,848,296,915,,,,,,126.63637094603098,109.60612822932504,3216.636370946031,3199.606128229325,26.099994418931157,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,38,0.10724828862803237,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:37.328021+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3189.319879273621,3189.319879273621,79.31987927362115,exact-milp/taker,True,GRB,OPTIMAL,3189.319879273621,3189.319879273621,0.0,3070.0,119.31987927362115,1.3163516521453857,0.007665872573852539,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,39,0.03459608681252835,26.099994418931157,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:38.758403+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,91c76f9b34d5,3,110.0,21.799999999999997,3110.0,3189.4022216840294,3189.4022216840294,79.40222168402943,exact-milp/taker,True,GRB,OPTIMAL,3189.4022216840294,3189.4022216840294,0.0,3070.0,119.40222168402943,1.3562698364257812,0.007953166961669922,848,296,915,,,,,,84.43184241105462,78.4868424110546,3194.4318424110547,3188.4868424110546,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,40,0.04214002173475828,10.6,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:40.241100+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,dc9c5a9054dc,3,110.0,21.799999999999997,3110.0,3189.347358562013,3189.347358562013,79.34735856201314,exact-milp/taker,True,GRB,OPTIMAL,3189.347358562013,3189.347358562013,0.0,3070.0,119.34735856201314,1.4379160404205322,0.007733345031738281,848,296,915,,,,,,86.069229377211,80.12422937721098,3196.069229377211,3190.124229377211,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,41,0.05147767338547515,11.2,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:41.562467+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,a9a8a7bff486,0ab62c7bb989,3,90.0,26.1,3090.0,3188.9426599245107,3188.9426599245107,98.94265992451074,exact-milp/taker,True,GRB,OPTIMAL,3188.9426599245107,3188.9426599245107,0.0,3070.0,118.94265992451074,1.2763042449951172,0.007599830627441406,848,296,915,,,,,,120.91105444626264,103.88080444626263,3210.911054446263,3193.8808044462626,26.1,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,42,0.08417009395307229,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:43.012006+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,00c48e3d3a4d,3,110.0,21.799999999999997,3110.0,3189.354132764745,3189.354132764745,79.35413276474492,exact-milp/taker,True,GRB,OPTIMAL,3189.354132764745,3189.354132764745,0.0,3070.0,119.35413276474492,1.4040932655334473,0.007857084274291992,848,296,915,,,,,,86.8886979534708,80.9436979534708,3196.888697953471,3190.9436979534707,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,43,0.054746915442234645,26.1,True,True,,,,,,0,True,True,,,
phase1-loop,taker-iteration,2026-08-15T16:14:44.658898+00:00,totient-cpu-07.cs.cornell.edu,fe2f229,55665,111,syn-s3-n8,ca21a3071609,8,4,070b5825fbcb,75cc8d7ab647,3,110.0,21.799999999999997,3110.0,3189.2164545213673,3189.2164545213673,79.21645452136727,exact-milp/taker,True,GRB,OPTIMAL,3189.2164545213673,3189.2164545213673,0.0,3070.0,119.21645452136727,1.5804870128631592,0.00768280029296875,848,296,915,,,,,,83.61237383479481,77.6673738347948,3193.6123738347947,3187.667373834795,21.799999999999997,loop,"[3, 8, 'duck', 0.05, 0.1]",3,duck,0.05,0.1,0.0001,44,0.03436234330193022,11.2,True,True,,,,,,0,True,True,,,
